sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
3281,8431,,1756493381302005,,,,1756493381319041,1756493383148323,0,0,59036,1829282,1770246,58621,307,1920,1080,yolov5s,local
3298,8941,,1756493383028054,,,,1756493383043726,1756493384797442,0,0,65058,1753716,1688658,57486,19,1920,1080,yolov5s,local
3315,9451,,1756493384751426,,,,1756493384768273,1756493386598104,0,0,57511,1829831,1772320,57740,305,1920,1080,yolov5s,local
3332,9961,,1756493386472357,,,,1756493386492214,1756493388252973,0,0,76584,1760759,1684175,56161,21,1920,1080,yolov5s,local
3349,10471,,1756493388197997,,,,1756493388214667,1756493390053083,0,0,40525,1838416,1797891,57937,374,1920,1080,yolov5s,local
3367,11011,,1756493390021114,,,,1756493390038287,1756493391803538,0,0,14238,1765251,1751013,59416,252,1920,1080,yolov5s,local
3384,11521,,1756493391745395,,,,1756493391762294,1756493393549793,0,0,41930,1787499,1745569,60445,232,1920,1080,yolov5s,local
3401,12031,,1756493393471520,,,,1756493393487121,1756493395319123,0,0,66926,1832002,1765076,57502,248,1920,1080,yolov5s,local
3453,13591,,1756493398742443,,,,1756493398758513,1756493400694265,0,0,113543,1935752,1822209,58341,475,1920,1080,yolov5s,local
3471,14131,,1756493400568721,,,,1756493400585776,1756493402347572,0,0,81292,1761796,1680504,59083,0,1920,1080,yolov5s,local
3488,14641,,1756493402291111,,,,1756493402307816,1756493404137532,0,0,89931,1829716,1739785,57799,157,1920,1080,yolov5s,local
3505,15151,,1756493404017530,,,,1756493404032997,1756493405831255,0,0,59246,1798258,1739012,59286,211,1920,1080,yolov5s,local
3522,15661,,1756493405740148,,,,1756493405755959,1756493407589128,0,0,74153,1833169,1759016,57525,244,1920,1080,yolov5s,local
3539,16171,,1756493407459010,,,,1756493407478394,1756493409324246,0,0,110257,1845852,1735595,58107,192,1920,1080,yolov5s,local
