sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
0,1,,1756486686116422,,,,1756486685983402,1756486686993828,0,0,168130,1010426,842296,129971,18,1920,1080,yolov5n,local
4,121,,1756486686961406,,,,1756486686789733,1756486687774030,0,0,185039,984297,799258,59874,16,1920,1080,yolov5n,local
8,241,,1756486687763184,,,,1756486687594303,1756486688607960,0,0,205428,1013657,808229,59642,17,1920,1080,yolov5n,local
12,361,,1756486688573912,,,,1756486688399319,1756486689411811,0,0,200647,1012492,811845,59100,14,1920,1080,yolov5n,local
16,481,,1756486689388767,,,,1756486689206210,1756486690212183,0,0,196259,1005973,809714,58983,15,1920,1080,yolov5n,local
20,601,,1756486690201159,,,,1756486690012155,1756486691024503,0,0,201381,1012348,810967,60105,11,1920,1080,yolov5n,local
24,721,,1756486691014686,,,,1756486690817960,1756486691835945,0,0,208057,1017985,809928,60195,19,1920,1080,yolov5n,local
29,871,,1756486691828468,,,,1756486691826669,1756486692648600,0,0,11239,821931,810692,61480,14,1920,1080,yolov5n,local
33,991,,1756486692641230,,,,1756486692631318,1756486693468724,0,0,20788,837406,816618,58190,12,1920,1080,yolov5n,local
37,1111,,1756486693460666,,,,1756486693438192,1756486694279761,0,0,32717,841569,808852,57896,11,1920,1080,yolov5n,local
41,1231,,1756486694272226,,,,1756486694244004,1756486695126592,0,0,71446,882588,811142,57665,12,1920,1080,yolov5n,local
45,1351,,1756486695085138,,,,1756486695050859,1756486695945784,0,0,85361,894925,809564,58443,18,1920,1080,yolov5n,local
49,1471,,1756486695897665,,,,1756486695857852,1756486696717999,0,0,49926,860147,810221,59062,17,1920,1080,yolov5n,local
53,1591,,1756486696711202,,,,1756486696663082,1756486697585298,0,0,114814,922216,807402,58357,10,1920,1080,yolov5n,local
57,1711,,1756486697521402,,,,1756486697469110,1756486698404218,0,0,125197,935108,809911,59468,11,1920,1080,yolov5n,local
61,1831,,1756486698334290,,,,1756486698274432,1756486699154290,0,0,71317,879858,808541,60233,12,1920,1080,yolov5n,local
65,1951,,1756486699145698,,,,1756486699079266,1756486700044360,0,0,152995,965094,812099,60710,12,1920,1080,yolov5n,local
69,2071,,1756486699881103,,,,1756486699884288,1756486700862336,0,0,159340,978048,818708,61046,16,1920,1080,yolov5n,local
73,2191,,1756486700689586,,,,1756486700689545,1756486701681125,0,0,178128,991580,813452,61031,16,1920,1080,yolov5n,local
77,2311,,1756486701493951,,,,1756486701494057,1756486702500378,0,0,193968,1006321,812353,61314,15,1920,1080,yolov5n,local
81,2431,,1756486702300063,,,,1756486702300068,1756486703231770,0,0,117185,931702,814517,64553,23,1920,1080,yolov5n,local
85,2551,,1756486703107768,,,,1756486703106122,1756486704118015,0,0,195779,1011893,816114,66802,23,1920,1080,yolov5n,local
89,2671,,1756486703913005,,,,1756486703913002,1756486704921278,0,0,194924,1008276,813352,61861,17,1920,1080,yolov5n,local
93,2791,,1756486704717588,,,,1756486704717554,1756486705726895,0,0,197107,1009341,812234,60241,17,1920,1080,yolov5n,local
97,2911,,1756486705519552,,,,1756486705522783,1756486706494178,0,0,158013,971395,813382,58936,17,1920,1080,yolov5n,local
101,3031,,1756486706330510,,,,1756486706327290,1756486707313447,0,0,178171,986157,807986,58688,13,1920,1080,yolov5n,local
105,3151,,1756486707133091,,,,1756486707133217,1756486708108964,0,0,164114,975747,811633,58613,16,1920,1080,yolov5n,local
109,3271,,1756486707938896,,,,1756486707938267,1756486708950096,0,0,196245,1011829,815584,60908,17,1920,1080,yolov5n,local
113,3391,,1756486708745109,,,,1756486708744822,1756486709753425,0,0,196903,1008603,811700,59971,15,1920,1080,yolov5n,local
117,3511,,1756486709549376,,,,1756486709548325,1756486710562836,0,0,210128,1014511,804383,59033,10,1920,1080,yolov5n,local
121,3631,,1756486710355382,,,,1756486710355734,1756486711364064,0,0,214174,1008330,794156,59016,11,1920,1080,yolov5n,local
125,3751,,1756486711160313,,,,1756486711159430,1756486712168187,0,0,198157,1008757,810600,58055,12,1920,1080,yolov5n,local
129,3871,,1756486711961150,,,,1756486711964546,1756486712973768,0,0,199946,1009222,809276,58256,12,1920,1080,yolov5n,local
133,3991,,1756486712769591,,,,1756486712769745,1756486713778920,0,0,199167,1009175,810008,58018,13,1920,1080,yolov5n,local
137,4111,,1756486713573881,,,,1756486713574182,1756486714588408,0,0,202729,1014226,811497,58674,12,1920,1080,yolov5n,local
141,4231,,1756486714380000,,,,1756486714380436,1756486715389425,0,0,199606,1008989,809383,59102,15,1920,1080,yolov5n,local
145,4351,,1756486715187496,,,,1756486715187887,1756486716199627,0,0,201470,1011740,810270,57984,9,1920,1080,yolov5n,local
149,4471,,1756486715993871,,,,1756486715993798,1756486717004800,0,0,205626,1011002,805376,58188,10,1920,1080,yolov5n,local
153,4591,,1756486716799644,,,,1756486716799907,1756486717813989,0,0,207380,1014082,806702,57485,7,1920,1080,yolov5n,local
