sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
37,1111,,1756486082197071,1756486082197191,1756486082250475,1756486082472858,1756486082175289,1756486082536023,120,222383,138231,360734,222368,57896,17,1920,1080,yolov5n,offload
38,1141,,1756486083201206,1756486083201330,1756486083266842,1756486083555223,1756486083176472,1756486083544719,124,288381,79742,368247,288366,58015,15,1920,1080,yolov5n,offload
39,1171,,1756486084200573,1756486084200696,1756486084253668,1756486084548397,1756486084177939,1756486084584138,123,294729,111347,406199,294717,57713,14,1920,1080,yolov5n,offload
40,1201,,1756486085201715,1756486085201837,1756486085258787,1756486085556069,1756486085179365,1756486085608235,122,297282,131466,428870,297269,57794,14,1920,1080,yolov5n,offload
41,1231,,1756486086201952,1756486086202073,1756486086262709,1756486086553743,1756486086180416,1756486086632303,121,291034,160732,451887,291020,57665,13,1920,1080,yolov5n,offload
42,1261,,1756486087208548,1756486087208666,1756486087262370,1756486087560147,1756486087181439,1756486087656899,118,297777,177565,475460,297763,57769,14,1920,1080,yolov5n,offload
43,1291,,1756486088204628,1756486088204750,1756486088264002,1756486088496246,1756486088183030,1756486088577857,122,232244,162461,394827,232229,57597,16,1920,1080,yolov5n,offload
44,1321,,1756486089206446,1756486089206574,1756486089259219,1756486089536779,1756486089185069,1756486089526632,128,277560,63875,341563,277545,58178,18,1920,1080,yolov5n,offload
45,1351,,1756486090208120,1756486090208239,1756486090261768,1756486090477916,1756486090186704,1756486090523859,119,216148,120888,337155,216129,58443,23,1920,1080,yolov5n,offload
46,1381,,1756486091209427,1756486091209552,1756486091265496,1756486091497873,1756486091188151,1756486091548674,125,232377,128021,360523,232359,59230,20,1920,1080,yolov5n,offload
47,1411,,1756486092211316,1756486092211443,1756486092268261,1756486092540424,1756486092189884,1756486092571882,127,272163,109708,381998,272147,58810,17,1920,1080,yolov5n,offload
48,1441,,1756486093212289,1756486093212417,1756486093272321,1756486093561675,1756486093191108,1756486093595996,128,289354,115406,404888,289339,58266,17,1920,1080,yolov5n,offload
49,1471,,1756486094217169,1756486094217293,1756486094275223,1756486094548322,1756486094193203,1756486094620130,124,273099,153704,426927,273083,59062,20,1920,1080,yolov5n,offload
50,1501,,1756486095215426,1756486095215554,1756486095276672,1756486095584173,1756486095194346,1756486095644154,128,307501,142179,449808,307483,58823,20,1920,1080,yolov5n,offload
51,1531,,1756486096217396,1756486096217518,1756486096276157,1756486096533160,1756486096196298,1756486096566604,122,257003,113181,370306,256989,58738,16,1920,1080,yolov5n,offload
52,1561,,1756486097221835,1756486097221959,1756486097279480,1756486097698301,1756486097197725,1756486097794756,124,418821,178086,597031,418806,58704,16,1920,1080,yolov5n,offload
53,1591,,1756486098221792,1756486098221919,1756486098276801,1756486098538659,1756486098198776,1756486098614268,127,261858,153507,415492,261843,58357,12,1920,1080,yolov5n,offload
54,1621,,1756486099220370,1756486099220493,1756486099278564,1756486099559219,1756486099199449,1756486099638050,123,280655,157823,438601,280642,58347,14,1920,1080,yolov5n,offload
55,1651,,1756486100222191,1756486100222302,1756486100276237,1756486100530792,1756486100201179,1756486100559796,111,254555,103951,358617,254540,58256,15,1920,1080,yolov5n,offload
56,1681,,1756486101223694,1756486101223821,1756486101279350,1756486101566647,1756486101202896,1756486101557195,127,287297,66875,354299,287282,59229,15,1920,1080,yolov5n,offload
57,1711,,1756486102224597,1756486102224720,1756486102277440,1756486102571607,1756486102203454,1756486102607900,123,294167,110156,404446,294151,59468,15,1920,1080,yolov5n,offload
58,1741,,1756486103225823,1756486103225949,1756486103281513,1756486103560339,1756486103205057,1756486103631907,126,278826,147898,426850,278812,59515,18,1920,1080,yolov5n,offload
59,1771,,1756486104228638,1756486104228762,1756486104287776,1756486104536842,1756486104207087,1756486104553621,124,249066,97344,346534,249050,59841,19,1920,1080,yolov5n,offload
60,1801,,1756486105235475,1756486105235600,1756486105292297,1756486105527055,1756486105208878,1756486105577937,125,234758,134176,369059,234740,60339,23,1920,1080,yolov5n,offload
61,1831,,1756486106230824,1756486106230962,1756486106288635,1756486106555139,1756486106210182,1756486106601764,138,266504,124940,391582,266487,60233,19,1920,1080,yolov5n,offload
62,1861,,1756486107233147,1756486107233271,1756486107289566,1756486107582448,1756486107212023,1756486107625858,124,292882,120829,413835,292866,60742,17,1920,1080,yolov5n,offload
63,1891,,1756486108235330,1756486108235452,1756486108292070,1756486108552047,1756486108214266,1756486108649890,122,259977,175525,435624,259958,60692,22,1920,1080,yolov5n,offload
64,1921,,1756486109238154,1756486109238272,1756486109296078,1756486109548906,1756486109216040,1756486109571516,118,252828,102530,355476,252807,60640,26,1920,1080,yolov5n,offload
65,1951,,1756486110238369,1756486110238490,1756486110292076,1756486110563768,1756486110217753,1756486110595723,121,271692,106157,377970,271674,60710,21,1920,1080,yolov5n,offload
66,1981,,1756486111239261,1756486111239380,1756486111299977,1756486111528650,1756486111218976,1756486111519779,119,228673,72011,300803,228652,60639,23,1920,1080,yolov5n,offload
67,2011,,1756486112241586,1756486112241707,1756486112301221,1756486112559654,1756486112221273,1756486112645408,121,258433,165581,424135,258418,60929,16,1920,1080,yolov5n,offload
68,2041,,1756486113242775,1756486113242926,1756486113300236,1756486113543135,1756486113222626,1756486113534301,151,242899,68625,311675,242885,60568,18,1920,1080,yolov5n,offload
69,2071,,1756486114243748,1756486114243869,1756486114302839,1756486114533688,1756486114223606,1756486114589577,121,230849,135001,365971,230832,61046,18,1920,1080,yolov5n,offload
70,2101,,1756486115244838,1756486115244961,1756486115302756,1756486115552769,1756486115224805,1756486115613574,123,250013,138633,388769,249995,60860,18,1920,1080,yolov5n,offload
71,2131,,1756486116249155,1756486116249275,1756486116311161,1756486116548208,1756486116226022,1756486116637741,120,237047,174552,411719,237031,61219,18,1920,1080,yolov5n,offload
72,2161,,1756486117248688,1756486117248809,1756486117310701,1756486117544101,1756486117228701,1756486117559342,121,233400,97120,330641,233382,61253,18,1920,1080,yolov5n,offload
73,2191,,1756486118249519,1756486118249642,1756486118310706,1756486118540307,1756486118229584,1756486118583502,123,229601,124194,353918,229584,61031,19,1920,1080,yolov5n,offload
74,2221,,1756486119250669,1756486119250791,1756486119308927,1756486119579098,1756486119230796,1756486119570376,122,270171,69287,339580,270155,61167,18,1920,1080,yolov5n,offload
75,2251,,1756486120251602,1756486120251724,1756486120307249,1756486120553033,1756486120231834,1756486120631537,122,245784,153797,399703,245767,60932,17,1920,1080,yolov5n,offload
76,2281,,1756486121254110,1756486121254231,1756486121319266,1756486121587708,1756486121232718,1756486121579341,121,268442,78060,346623,268424,61284,21,1920,1080,yolov5n,offload
77,2311,,1756486122253478,1756486122253598,1756486122306485,1756486122588154,1756486122233646,1756486122679718,120,281669,164283,446072,281651,61314,22,1920,1080,yolov5n,offload
78,2341,,1756486123254510,1756486123254628,1756486123313180,1756486123605118,1756486123234842,1756486123596851,118,291938,69953,362009,291915,61306,27,1920,1080,yolov5n,offload
79,2371,,1756486124258121,1756486124258250,1756486124318700,1756486124624832,1756486124236297,1756486124625815,129,306132,83257,389518,306112,61969,27,1920,1080,yolov5n,offload
80,2401,,1756486125257741,1756486125257876,1756486125312644,1756486125553428,1756486125238050,1756486125649314,135,240784,170345,411264,240763,63501,25,1920,1080,yolov5n,offload
81,2431,,1756486126258990,1756486126259120,1756486126319974,1756486126611646,1756486126239512,1756486126673642,130,291672,142328,434130,291652,64553,27,1920,1080,yolov5n,offload
82,2461,,1756486127260461,1756486127260583,1756486127317995,1756486127606712,1756486127240819,1756486127697691,122,288717,168033,456872,288697,65163,30,1920,1080,yolov5n,offload
83,2491,,1756486128261703,1756486128261833,1756486128319532,1756486128620845,1756486128242063,1756486128721604,130,301313,178098,479541,301291,65017,28,1920,1080,yolov5n,offload
84,2521,,1756486129263037,1756486129263210,1756486129326623,1756486129552075,1756486129243704,1756486129646940,173,225452,177611,403236,225432,66752,31,1920,1080,yolov5n,offload
85,2551,,1756486130264437,1756486130264566,1756486130327706,1756486130640585,1756486130245150,1756486130669462,129,312879,111304,424312,312854,66802,33,1920,1080,yolov5n,offload
86,2581,,1756486131270219,1756486131270348,1756486131334473,1756486131637989,1756486131246672,1756486131691532,129,303516,141215,444860,303494,65367,30,1920,1080,yolov5n,offload
87,2611,,1756486132266876,1756486132267004,1756486132326584,1756486132631700,1756486132247728,1756486132715618,128,305116,162646,467890,305097,65000,24,1920,1080,yolov5n,offload
88,2641,,1756486133268048,1756486133268174,1756486133330680,1756486133635712,1756486133248759,1756486133637430,126,305032,83513,388671,305015,63365,24,1920,1080,yolov5n,offload
89,2671,,1756486134268837,1756486134268963,1756486134324572,1756486134616273,1756486134249626,1756486134661408,126,291701,119955,411782,291681,61861,24,1920,1080,yolov5n,offload
90,2701,,1756486135271790,1756486135271916,1756486135336602,1756486135626474,1756486135250458,1756486135618898,126,289872,78442,368440,289852,60405,28,1920,1080,yolov5n,offload
91,2731,,1756486136271275,1756486136271403,1756486136329392,1756486136577592,1756486136252151,1756486136607049,128,248200,106570,354898,248181,60347,21,1920,1080,yolov5n,offload
92,2761,,1756486137274128,1756486137274256,1756486137332415,1756486137597220,1756486137254297,1756486137631413,128,264805,112183,377116,264788,59949,22,1920,1080,yolov5n,offload
93,2791,,1756486138274720,1756486138274844,1756486138330992,1756486138560324,1756486138255619,1756486138655322,124,229332,170247,399703,229315,60241,21,1920,1080,yolov5n,offload
94,2821,,1756486139275412,1756486139275536,1756486139328119,1756486139621210,1756486139256543,1756486139679325,124,293091,129567,422782,293070,60178,27,1920,1080,yolov5n,offload
95,2851,,1756486140276592,1756486140276718,1756486140333709,1756486140502023,1756486140257479,1756486140601429,126,168314,175510,343950,168296,59339,20,1920,1080,yolov5n,offload
96,2881,,1756486141277760,1756486141277883,1756486141334198,1756486141588382,1756486141258693,1756486141581262,123,254184,68262,322569,254166,59432,22,1920,1080,yolov5n,offload
97,2911,,1756486142278830,1756486142278972,1756486142333316,1756486142619611,1756486142259564,1756486142649188,142,286295,103187,389624,286278,58936,21,1920,1080,yolov5n,offload
98,2941,,1756486143279010,1756486143279138,1756486143338958,1756486143591856,1756486143260281,1756486143673297,128,252898,159990,413016,252881,58795,19,1920,1080,yolov5n,offload
99,2971,,1756486144281047,1756486144281166,1756486144336162,1756486144603013,1756486144261487,1756486144698037,119,266851,169580,436550,266834,58815,17,1920,1080,yolov5n,offload
100,3001,,1756486145289836,1756486145289957,1756486145340285,1756486145591590,1756486145263244,1756486145618963,121,251305,104293,355719,251289,58743,16,1920,1080,yolov5n,offload
101,3031,,1756486146283769,1756486146283887,1756486146336896,1756486146559164,1756486146265182,1756486146643510,118,222268,155942,378328,222251,58688,20,1920,1080,yolov5n,offload
102,3061,,1756486147285241,1756486147285368,1756486147338219,1756486147591371,1756486147266739,1756486147584423,127,253152,64405,317684,253136,58606,20,1920,1080,yolov5n,offload
103,3091,,1756486148298198,1756486148298315,1756486148355194,1756486148615231,1756486148268463,1756486148691164,117,260037,162547,422701,260019,58490,18,1920,1080,yolov5n,offload
104,3121,,1756486149287770,1756486149287901,1756486149343352,1756486149607735,1756486149269356,1756486149613078,131,264383,79208,343722,264366,59094,17,1920,1080,yolov5n,offload
105,3151,,1756486150290209,1756486150290332,1756486150353773,1756486150620794,1756486150270342,1756486150659783,123,267021,122297,389441,267003,58613,18,1920,1080,yolov5n,offload
106,3181,,1756486151297126,1756486151297250,1756486151356137,1756486151639565,1756486151272013,1756486151660988,124,283428,105423,388975,283411,59082,19,1920,1080,yolov5n,offload
107,3211,,1756486152331629,1756486152331752,1756486152387540,1756486152691785,1756486152274218,1756486152787465,123,304245,208879,513247,304229,59962,23,1920,1080,yolov5n,offload
108,3241,,1756486153293748,1756486153293870,1756486153353728,1756486153612993,1756486153275555,1756486153709085,122,259265,174143,433530,259244,60799,24,1920,1080,yolov5n,offload
109,3271,,1756486154295324,1756486154295443,1756486154349665,1756486154623882,1756486154277252,1756486154630697,119,274217,79109,353445,274199,60908,24,1920,1080,yolov5n,offload
110,3301,,1756486155297041,1756486155297166,1756486155351427,1756486155648795,1756486155278944,1756486155642345,125,297368,65908,363401,297347,61347,26,1920,1080,yolov5n,offload
111,3331,,1756486156318869,1756486156319002,1756486156376577,1756486156625085,1756486156280600,1756486156678936,133,248508,149695,398336,248487,60710,23,1920,1080,yolov5n,offload
112,3361,,1756486157308495,1756486157308616,1756486157363082,1756486157611006,1756486157281364,1756486157805436,121,247924,276027,524072,247907,60502,18,1920,1080,yolov5n,offload
