sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
2778,23341,,1756499618364440,,,,1756499618325769,1756499622379068,0,0,60061,4053299,3993238,57153,20,1920,1080,yolov5m,local
2838,25141,,1756499622402347,,,,1756499622364430,1756499626361235,0,0,15216,3996805,3981589,57392,24,1920,1080,yolov5m,local
2897,26911,,1756499626376960,,,,1756499626339184,1756499630343398,0,0,22441,4004214,3981773,56259,18,1920,1080,yolov5m,local
2956,28681,,1756499630350950,,,,1756499630313125,1756499634342535,0,0,34333,4029410,3995077,57149,21,1920,1080,yolov5m,local
3015,451,,1756499634325140,,,,1756499634286884,1756499638333176,0,0,55338,4046292,3990954,59162,27,1920,1080,yolov5m,local
3074,2221,,1756499638303235,,,,1756499638260900,1756499642343187,0,0,69831,4082287,4012456,61167,26,1920,1080,yolov5m,local
3134,4021,,1756499642341041,,,,1756499642302527,1756499646374419,0,0,49717,4071892,4022175,57928,673,1920,1080,yolov5m,local
3194,5821,,1756499646383635,,,,1756499646343703,1756499650385390,0,0,35617,4041687,4006070,57861,647,1920,1080,yolov5m,local
3253,7591,,1756499650358785,,,,1756499650320517,1756499654398596,0,0,60163,4078079,4017916,57517,609,1920,1080,yolov5m,local
3313,9391,,1756499654397141,,,,1756499654359057,1756499658391395,0,0,42936,4032338,3989402,57824,509,1920,1080,yolov5m,local
3372,11161,,1756499658374486,,,,1756499658336776,1756499662435177,0,0,58032,4098401,4040369,58239,610,1920,1080,yolov5m,local
3432,12961,,1756499662416062,,,,1756499662378340,1756499666438844,0,0,54939,4060504,4005565,57679,491,1920,1080,yolov5m,local
3491,14731,,1756499666392765,,,,1756499666354744,1756499670525091,0,0,85388,4170347,4084959,58224,666,1920,1080,yolov5m,local
3552,16561,,1756499670501144,,,,1756499670466406,1756499674532586,0,0,55430,4066180,4010750,58993,532,1920,1080,yolov5m,local
3612,18361,,1756499674549596,,,,1756499674511764,1756499678653401,0,0,23241,4141637,4118396,58527,698,1920,1080,yolov5m,local
3673,20191,,1756499678661411,,,,1756499678623253,1756499682683525,0,0,30446,4060272,4029826,58283,650,1920,1080,yolov5m,local
3732,21961,,1756499682639196,,,,1756499682600044,1756499686710702,0,0,86350,4110658,4024308,57261,671,1920,1080,yolov5m,local
3792,23761,,1756499686686275,,,,1756499686648224,1756499690718635,0,0,61020,4070411,4009391,56952,669,1920,1080,yolov5m,local
3852,25561,,1756499690730831,,,,1756499690693370,1756499694762184,0,0,28485,4068814,4040329,57972,570,1920,1080,yolov5m,local
3912,27361,,1756499694775408,,,,1756499694736158,1756499698813720,0,0,22606,4077562,4054956,56707,672,1920,1080,yolov5m,local
