sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
85,2551,,1756490584170972,,,,1756490584190646,1756490586588729,0,0,627449,2398083,1770634,66802,30,1920,1080,yolov5s,local
87,2611,,1756490586172502,,,,1756490586192437,1756490588432196,0,0,468858,2239759,1770901,65000,31,1920,1080,yolov5s,local
89,2671,,1756490588178636,,,,1756490588195585,1756490590172904,0,0,212830,1977319,1764489,61861,25,1920,1080,yolov5s,local
90,2701,,1756490589176921,,,,1756490589196777,1756490591898768,0,0,916176,2701991,1785815,60405,24,1920,1080,yolov5s,local
92,2761,,1756490591183232,,,,1756490591199219,1756490593757064,0,0,764520,2557845,1793325,59949,21,1920,1080,yolov5s,local
94,2821,,1756490593185119,,,,1756490593201548,1756490595497823,0,0,524048,2296275,1772227,60178,25,1920,1080,yolov5s,local
96,2881,,1756490595188499,,,,1756490595204751,1756490597341191,0,0,341438,2136440,1795002,59432,20,1920,1080,yolov5s,local
98,2941,,1756490597191929,,,,1756490597207873,1756490599081863,0,0,104845,1873990,1769145,58795,22,1920,1080,yolov5s,local
99,2971,,1756490598188663,,,,1756490598208648,1756490600925025,0,0,920201,2716377,1796176,58815,21,1920,1080,yolov5s,local
101,3031,,1756490600192241,,,,1756490600211103,1756490602665858,0,0,685151,2454755,1769604,58688,24,1920,1080,yolov5s,local
103,3091,,1756490602195118,,,,1756490602214804,1756490604406943,0,0,396168,2192139,1795971,58490,20,1920,1080,yolov5s,local
105,3151,,1756490604197058,,,,1756490604217169,1756490606164483,0,0,178984,1947314,1768330,58613,21,1920,1080,yolov5s,local
106,3181,,1756490605198889,,,,1756490605218563,1756490607996597,0,0,984646,2778034,1793388,59082,20,1920,1080,yolov5s,local
108,3241,,1756490607205331,,,,1756490607221874,1756490609742870,0,0,737278,2520996,1783718,60799,26,1920,1080,yolov5s,local
110,3301,,1756490609207342,,,,1756490609223330,1756490611574666,0,0,566342,2351336,1784994,61347,23,1920,1080,yolov5s,local
112,3361,,1756490611210158,,,,1756490611226642,1756490613295487,0,0,300296,2068845,1768549,60502,17,1920,1080,yolov5s,local
114,3421,,1756490613213175,,,,1756490613229430,1756490615158707,0,0,139459,1929277,1789818,60110,17,1920,1080,yolov5s,local
115,3451,,1756490614212558,,,,1756490614231015,1756490616899527,0,0,877831,2668512,1790681,59288,19,1920,1080,yolov5s,local
117,3511,,1756490616214202,,,,1756490616234017,1756490618742668,0,0,714837,2508651,1793814,59033,15,1920,1080,yolov5s,local
119,3571,,1756490618220572,,,,1756490618237287,1756490620483472,0,0,453645,2246185,1792540,59554,17,1920,1080,yolov5s,local
121,3631,,1756490620219971,,,,1756490620239451,1756490622255111,0,0,221697,2015660,1793963,59016,17,1920,1080,yolov5s,local
123,3691,,1756490622221822,,,,1756490622241693,1756490624052175,0,0,18508,1810482,1791974,58801,17,1920,1080,yolov5s,local
124,3721,,1756490623223719,,,,1756490623242694,1756490625846040,0,0,809281,2603346,1794065,58808,17,1920,1080,yolov5s,local
126,3781,,1756490625225931,,,,1756490625245613,1756490627651930,0,0,627305,2406317,1779012,58140,13,1920,1080,yolov5s,local
128,3841,,1756490627232002,,,,1756490627248624,1756490629494690,0,0,457613,2246066,1788453,58288,13,1920,1080,yolov5s,local
130,3901,,1756490629235230,,,,1756490629251780,1756490631235769,0,0,196289,1983989,1787700,58065,15,1920,1080,yolov5s,local
131,3931,,1756490630233462,,,,1756490630253221,1756490633078833,0,0,1050185,2825612,1775427,58157,14,1920,1080,yolov5s,local
133,3991,,1756490632237059,,,,1756490632256889,1756490634819747,0,0,771803,2562858,1791055,58018,14,1920,1080,yolov5s,local
135,4051,,1756490634239415,,,,1756490634258376,1756490636663212,0,0,616043,2404836,1788793,57876,15,1920,1080,yolov5s,local
137,4111,,1756490636243726,,,,1756490636260437,1756490638403670,0,0,354315,2143233,1788918,58674,19,1920,1080,yolov5s,local
139,4171,,1756490638244910,,,,1756490638263323,1756490640246872,0,0,187176,1983549,1796373,58692,19,1920,1080,yolov5s,local
140,4201,,1756490639248771,,,,1756490639265234,1756490641939702,0,0,880217,2674468,1794251,58131,16,1920,1080,yolov5s,local
142,4261,,1756490641252435,,,,1756490641268986,1756490643831096,0,0,769007,2562110,1793103,58872,14,1920,1080,yolov5s,local
144,4321,,1756490643256841,,,,1756490643272271,1756490645571694,0,0,510911,2299423,1788512,57811,11,1920,1080,yolov5s,local
146,4381,,1756490645261777,,,,1756490645275804,1756490647310037,0,0,243513,2034233,1790720,57848,10,1920,1080,yolov5s,local
148,4441,,1756490647262656,,,,1756490647278935,1756490649155698,0,0,89137,1876763,1787626,58030,12,1920,1080,yolov5s,local
149,4471,,1756490648261194,,,,1756490648280573,1756490650897945,0,0,839442,2617372,1777930,58188,9,1920,1080,yolov5s,local
151,4531,,1756490650263332,,,,1756490650283187,1756490652739625,0,0,669033,2456438,1787405,57274,10,1920,1080,yolov5s,local
153,4591,,1756490652265834,,,,1756490652285585,1756490654484328,0,0,412659,2198743,1786084,57485,12,1920,1080,yolov5s,local
155,4651,,1756490654267929,,,,1756490654287613,1756490656292952,0,0,218645,2005339,1786694,57657,12,1920,1080,yolov5s,local
156,4681,,1756490655269057,,,,1756490655288763,1756490658064489,0,0,983677,2775726,1792049,57707,11,1920,1080,yolov5s,local
158,4741,,1756490657275675,,,,1756490657290543,1756490659907785,0,0,827921,2617242,1789321,58126,12,1920,1080,yolov5s,local
160,4801,,1756490659277613,,,,1756490659292990,1756490661648526,0,0,559261,2355536,1796275,58269,14,1920,1080,yolov5s,local
162,4861,,1756490661302715,,,,1756490661295446,1756490663491964,0,0,410957,2196518,1785561,57767,12,1920,1080,yolov5s,local
164,4921,,1756490663277983,,,,1756490663297656,1756490665232626,0,0,148363,1934970,1786607,58592,12,1920,1080,yolov5s,local
165,4951,,1756490664279640,,,,1756490664299334,1756490667079210,0,0,990427,2779876,1789449,59033,17,1920,1080,yolov5s,local
167,5011,,1756490666283334,,,,1756490666302960,1756490668919025,0,0,833323,2616065,1782742,60283,14,1920,1080,yolov5s,local
169,5071,,1756490668287147,,,,1756490668306671,1756490670659857,0,0,563029,2353186,1790157,60763,17,1920,1080,yolov5s,local
171,5131,,1756490670294440,,,,1756490670309693,1756490672339282,0,0,240924,2029589,1788665,60219,17,1920,1080,yolov5s,local
173,5191,,1756490672294659,,,,1756490672312663,1756490674141726,0,0,41623,1829063,1787440,60792,15,1920,1080,yolov5s,local
174,5221,,1756490673295067,,,,1756490673313853,1756490675984626,0,0,889840,2670773,1780933,61154,16,1920,1080,yolov5s,local
176,5281,,1756490675295752,,,,1756490675315430,1756490677690235,0,0,597400,2374805,1777405,59831,18,1920,1080,yolov5s,local
178,5341,,1756490677301887,,,,1756490677318213,1756490679568860,0,0,455264,2250647,1795383,58711,13,1920,1080,yolov5s,local
180,5401,,1756490679304851,,,,1756490679320346,1756490681309650,0,0,186877,1989304,1802427,59618,20,1920,1080,yolov5s,local
181,5431,,1756490680302555,,,,1756490680322240,1756490683152658,0,0,1039176,2830418,1791242,60107,17,1920,1080,yolov5s,local
183,5491,,1756490682306650,,,,1756490682325711,1756490684893433,0,0,776003,2567722,1791719,59081,20,1920,1080,yolov5s,local
185,5551,,1756490684309204,,,,1756490684328083,1756490686737044,0,0,615732,2408961,1793229,57783,19,1920,1080,yolov5s,local
187,5611,,1756490686312913,,,,1756490686331151,1756490688477404,0,0,354200,2146253,1792053,58533,18,1920,1080,yolov5s,local
189,5671,,1756490688314538,,,,1756490688334119,1756490690259235,0,0,123994,1925116,1801122,57112,17,1920,1080,yolov5s,local
190,5701,,1756490689327802,,,,1756490689335924,1756490692061573,0,0,937748,2725649,1787901,57192,13,1920,1080,yolov5s,local
192,5761,,1756490691320413,,,,1756490691337780,1756490693904847,0,0,788145,2567067,1778922,57182,14,1920,1080,yolov5s,local
194,5821,,1756490693324330,,,,1756490693340097,1756490695618706,0,0,487418,2278609,1791191,57861,18,1920,1080,yolov5s,local
196,5881,,1756490695323204,,,,1756490695342792,1756490697488755,0,0,353737,2145963,1792226,57832,19,1920,1080,yolov5s,local
198,5941,,1756490697330313,,,,1756490697345661,1756490699230024,0,0,80326,1884363,1804037,57828,21,1920,1080,yolov5s,local
