sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
49,1471,,1756498791012965,1756498791013094,1756498791114181,1756498791422785,1756498790984070,1756498791391379,129,308604,98576,407309,308587,59062,21,1920,1080,yolov5m,offload
52,1561,,1756498791317804,1756498791317936,1756498791424199,1756498791732081,1756498791288749,1756498791700655,132,307882,103892,411906,307864,58704,21,1920,1080,yolov5m,offload
55,1651,,1756498791622159,1756498791622283,1756498791733724,1756498792046318,1756498791592650,1756498792015557,124,312594,110189,422907,312577,58256,21,1920,1080,yolov5m,offload
58,1741,,1756498791925124,1756498791925249,1756498792047619,1756498792395425,1756498791896127,1756498792364119,125,347806,120061,467992,347786,59515,25,1920,1080,yolov5m,offload
61,1831,,1756498792230015,1756498792230135,1756498792396742,1756498792717395,1756498792201017,1756498792686106,120,320653,164316,485089,320633,60233,23,1920,1080,yolov5m,offload
65,1951,,1756498792635751,1756498792635874,1756498792718756,1756498793033141,1756498792606862,1756498793002999,123,314385,81629,396137,314365,60710,27,1920,1080,yolov5m,offload
68,2041,,1756498792942878,1756498792943000,1756498793033369,1756498793311153,1756498792911025,1756498793280113,122,277784,91182,369088,277765,60568,28,1920,1080,yolov5m,offload
71,2131,,1756498793245829,1756498793245951,1756498793311551,1756498793594665,1756498793215893,1756498793563029,122,283114,63900,347136,283092,61219,34,1920,1080,yolov5m,offload
73,2191,,1756498793447823,1756498793447945,1756498793594958,1756498793869870,1756498793418275,1756498793838859,122,274912,145550,420584,274893,61031,28,1920,1080,yolov5m,offload
76,2281,,1756498793751532,1756498793751654,1756498793870126,1756498794145735,1756498793722493,1756498794114443,122,275609,116219,391950,275591,61284,27,1920,1080,yolov5m,offload
79,2371,,1756498794056202,1756498794056333,1756498794145988,1756498794424752,1756498794027298,1756498794393873,131,278764,87680,366575,278742,61969,31,1920,1080,yolov5m,offload
82,2461,,1756498794359172,1756498794359309,1756498794425013,1756498794704844,1756498794330339,1756498794673302,137,279831,62995,342963,279808,65163,35,1920,1080,yolov5m,offload
84,2521,,1756498794562278,1756498794562412,1756498794705117,1756498794982186,1756498794533302,1756498794950719,134,277069,140214,417417,277047,66752,36,1920,1080,yolov5m,offload
87,2611,,1756498794865227,1756498794865358,1756498794982502,1756498795261537,1756498794838541,1756498795230206,131,279035,112499,391665,279012,65000,34,1920,1080,yolov5m,offload
90,2701,,1756498795172464,1756498795172592,1756498795261852,1756498795547857,1756498795143164,1756498795516856,128,286005,87559,373692,285986,60405,28,1920,1080,yolov5m,offload
93,2791,,1756498795475285,1756498795475417,1756498795548132,1756498795827172,1756498795447256,1756498795796380,132,279040,69952,349124,279019,60241,32,1920,1080,yolov5m,offload
95,2851,,1756498795684556,1756498795684685,1756498795827631,1756498796103446,1756498795651035,1756498796071726,129,275815,144747,420691,275796,59339,24,1920,1080,yolov5m,offload
98,2941,,1756498795984998,1756498795985123,1756498796103684,1756498796380222,1756498795955846,1756498796348703,125,276538,116194,392857,276517,58795,27,1920,1080,yolov5m,offload
101,3031,,1756498796288195,1756498796288321,1756498796380550,1756498796656824,1756498796259166,1756498796625751,126,276274,90185,366585,276256,58688,21,1920,1080,yolov5m,offload
104,3121,,1756498796593123,1756498796593254,1756498796657112,1756498796939265,1756498796563608,1756498796907391,131,282153,61499,343783,282135,59094,20,1920,1080,yolov5m,offload
106,3181,,1756498796796227,1756498796796356,1756498796939730,1756498797217091,1756498796766176,1756498797185347,129,277361,141681,419171,277342,59082,22,1920,1080,yolov5m,offload
109,3271,,1756498797099860,1756498797099986,1756498797217351,1756498797492916,1756498797070562,1756498797461647,126,275565,115394,391085,275548,60908,23,1920,1080,yolov5m,offload
112,3361,,1756498797403629,1756498797403748,1756498797493190,1756498797770845,1756498797374810,1756498797739747,119,277655,87163,364937,277637,60502,24,1920,1080,yolov5m,offload
115,3451,,1756498797707393,1756498797707513,1756498797771126,1756498798049855,1756498797678588,1756498798018108,120,278729,60671,339520,278713,59288,19,1920,1080,yolov5m,offload
117,3511,,1756498797911335,1756498797911459,1756498798050149,1756498798326075,1756498797881936,1756498798294073,124,275926,136087,412137,275909,59033,20,1920,1080,yolov5m,offload
120,3601,,1756498798215108,1756498798215223,1756498798326312,1756498798602298,1756498798185545,1756498798571298,115,275986,109652,385753,275967,59830,23,1920,1080,yolov5m,offload
123,3691,,1756498798518412,1756498798518534,1756498798602532,1756498798876311,1756498798489531,1756498798844825,122,273779,81393,355294,273762,58801,20,1920,1080,yolov5m,offload
125,3751,,1756498798720280,1756498798720400,1756498798876611,1756498799153773,1756498798691439,1756498799122401,120,277162,153680,430962,277147,58055,17,1920,1080,yolov5m,offload
128,3841,,1756498799025510,1756498799025624,1756498799154099,1756498799430617,1756498798996276,1756498799399167,114,276518,126259,402891,276498,58288,24,1920,1080,yolov5m,offload
131,3931,,1756498799331817,1756498799331939,1756498799430857,1756498799707500,1756498799301852,1756498799676713,122,276643,98096,374861,276629,58157,15,1920,1080,yolov5m,offload
134,4021,,1756498799635832,1756498799635951,1756498799707767,1756498799985799,1756498799605848,1756498799954867,119,278032,70868,349019,278017,57928,18,1920,1080,yolov5m,offload
136,4081,,1756498799837737,1756498799837851,1756498799986035,1756498800262991,1756498799808861,1756498800232603,114,276956,146672,423742,276936,58286,27,1920,1080,yolov5m,offload
139,4171,,1756498800141289,1756498800141406,1756498800263266,1756498800542350,1756498800112317,1756498800510707,117,279084,119189,398390,279066,58692,26,1920,1080,yolov5m,offload
142,4261,,1756498800447183,1756498800447301,1756498800542588,1756498800818505,1756498800418045,1756498800787126,118,275917,93046,369081,275900,58872,21,1920,1080,yolov5m,offload
145,4351,,1756498800752418,1756498800752534,1756498800818767,1756498801095346,1756498800722652,1756498801063576,116,276579,64229,340924,276562,57984,22,1920,1080,yolov5m,offload
147,4411,,1756498800953482,1756498800953597,1756498801095578,1756498801371827,1756498800924549,1756498801339918,115,276249,139005,415369,276234,58051,18,1920,1080,yolov5m,offload
150,4501,,1756498801260359,1756498801260480,1756498801372098,1756498801646995,1756498801230244,1756498801615680,121,274897,110418,385436,274880,57445,21,1920,1080,yolov5m,offload
153,4591,,1756498801567108,1756498801567226,1756498801647238,1756498801922949,1756498801534360,1756498801891513,118,275711,81324,357153,275696,57485,17,1920,1080,yolov5m,offload
155,4651,,1756498801770366,1756498801770481,1756498801923567,1756498802199037,1756498801737852,1756498802168004,115,275470,154567,430152,275456,57657,14,1920,1080,yolov5m,offload
158,4741,,1756498802077404,1756498802077526,1756498802199327,1756498802475474,1756498802041954,1756498802443653,122,276147,125430,401699,276131,58126,18,1920,1080,yolov5m,offload
161,4831,,1756498802375515,1756498802375632,1756498802475725,1756498802751470,1756498802345448,1756498802719776,117,275745,98466,374328,275730,58193,18,1920,1080,yolov5m,offload
164,4921,,1756498802679808,1756498802679928,1756498802751702,1756498803027084,1756498802649513,1756498802995541,120,275382,70526,346028,275363,58592,21,1920,1080,yolov5m,offload
166,4981,,1756498802878768,1756498802878905,1756498803027389,1756498803304111,1756498802852189,1756498803272329,137,276722,143281,420140,276705,59830,24,1920,1080,yolov5m,offload
169,5071,,1756498803187067,1756498803187188,1756498803304346,1756498803579782,1756498803157995,1756498803548671,121,275436,115119,390676,275420,60763,20,1920,1080,yolov5m,offload
172,5161,,1756498803488766,1756498803488884,1756498803580077,1756498803856649,1756498803462770,1756498803824838,118,276572,85378,362068,276555,59994,20,1920,1080,yolov5m,offload
175,5251,,1756498803796422,1756498803796541,1756498803856928,1756498804134329,1756498803766549,1756498804102930,119,277401,58861,336381,277383,60338,21,1920,1080,yolov5m,offload
177,5311,,1756498803996776,1756498803996896,1756498804134715,1756498804411794,1756498803969973,1756498804380987,120,277079,133815,411014,277063,59095,18,1920,1080,yolov5m,offload
180,5401,,1756498804302960,1756498804303080,1756498804412045,1756498804686979,1756498804273373,1756498804655339,120,274934,106912,381966,274916,59618,22,1920,1080,yolov5m,offload
183,5491,,1756498804607328,1756498804607452,1756498804687218,1756498804962765,1756498804577430,1756498804931831,124,275547,78730,354401,275531,59081,21,1920,1080,yolov5m,offload
185,5551,,1756498804809097,1756498804809222,1756498804963025,1756498805241665,1756498804780267,1756498805210045,125,278640,151013,429778,278621,57783,25,1920,1080,yolov5m,offload
188,5641,,1756498805114252,1756498805114375,1756498805242278,1756498805521481,1756498805085252,1756498805490244,123,279203,125666,404992,279184,57380,25,1920,1080,yolov5m,offload
191,5731,,1756498805419112,1756498805419230,1756498805521742,1756498805797502,1756498805389496,1756498805765924,118,275760,100550,376428,275743,57224,24,1920,1080,yolov5m,offload
194,5821,,1756498805722268,1756498805722388,1756498805797735,1756498806075121,1756498805692671,1756498806043745,120,277386,73568,351074,277368,57861,24,1920,1080,yolov5m,offload
196,5881,,1756498805925202,1756498805925321,1756498806075381,1756498806353932,1756498805896081,1756498806322457,119,278551,147706,426376,278533,57832,24,1920,1080,yolov5m,offload
199,5971,,1756498806229274,1756498806229395,1756498806354160,1756498806628991,1756498806200213,1756498806597242,121,274831,122077,397029,274811,58392,27,1920,1080,yolov5m,offload
202,6061,,1756498806536123,1756498806536245,1756498806629268,1756498806906360,1756498806505864,1756498806874592,122,277092,91514,368728,277070,58538,30,1920,1080,yolov5m,offload
205,6151,,1756498806839218,1756498806839336,1756498806906622,1756498807185860,1756498806809187,1756498807154373,118,279238,65830,345186,279219,58370,29,1920,1080,yolov5m,offload
207,6211,,1756498807041933,1756498807042063,1756498807186129,1756498807462255,1756498807013022,1756498807431219,130,276126,141941,418197,276105,57465,30,1920,1080,yolov5m,offload
210,6301,,1756498807346791,1756498807346927,1756498807462512,1756498807740101,1756498807317811,1756498807708349,136,277589,112813,390538,277570,56887,25,1920,1080,yolov5m,offload
213,6391,,1756498807650369,1756498807650490,1756498807740339,1756498808016619,1756498807620695,1756498807984969,121,276280,87873,364274,276261,56766,22,1920,1080,yolov5m,offload
216,6481,,1756498807953173,1756498807953298,1756498808016899,1756498808293695,1756498807924232,1756498808262078,125,276796,60925,337846,276779,57001,21,1920,1080,yolov5m,offload
218,6541,,1756498808156078,1756498808156204,1756498808293931,1756498808575666,1756498808127131,1756498808544104,126,281735,135112,416973,281719,56933,20,1920,1080,yolov5m,offload
221,6631,,1756498808459724,1756498808459852,1756498808575923,1756498808852282,1756498808430553,1756498808820568,128,276359,113528,390015,276340,56926,22,1920,1080,yolov5m,offload
224,6721,,1756498808764307,1756498808764435,1756498808852625,1756498809128858,1756498808734545,1756498809097006,128,276233,86100,362461,276215,57558,22,1920,1080,yolov5m,offload
227,6811,,1756498809068942,1756498809069063,1756498809129124,1756498809404763,1756498809038471,1756498809373205,121,275639,58974,334734,275620,57862,24,1920,1080,yolov5m,offload
229,6871,,1756498809271730,1756498809271854,1756498809405059,1756498809683116,1756498809240428,1756498809652902,124,278057,134293,412474,278039,58583,24,1920,1080,yolov5m,offload
232,6961,,1756498809573972,1756498809574098,1756498809684165,1756498809960936,1756498809544686,1756498809929283,126,276771,107700,384597,276750,58071,29,1920,1080,yolov5m,offload
235,7051,,1756498809877147,1756498809877251,1756498809961238,1756498810239526,1756498809847350,1756498810208426,104,278288,82684,361076,278269,57219,26,1920,1080,yolov5m,offload
238,7141,,1756498810180285,1756498810180413,1756498810239802,1756498810516606,1756498810151180,1756498810484845,128,276804,56733,333665,276790,56515,16,1920,1080,yolov5m,offload
240,7201,,1756498810384033,1756498810384158,1756498810517204,1756498810792677,1756498810354862,1756498810760890,125,275473,130430,406028,275455,56926,22,1920,1080,yolov5m,offload
243,7291,,1756498810686908,1756498810687040,1756498810792953,1756498811069102,1756498810658271,1756498811037168,132,276149,102616,378897,276132,57626,26,1920,1080,yolov5m,offload
246,7381,,1756498810992142,1756498810992268,1756498811069323,1756498811347617,1756498810963168,1756498811315896,126,278294,74308,352728,278278,57159,20,1920,1080,yolov5m,offload
248,7441,,1756498811194125,1756498811194248,1756498811347897,1756498811624354,1756498811165409,1756498811593885,123,276457,151896,428476,276437,57139,22,1920,1080,yolov5m,offload
251,7531,,1756498811499960,1756498811500085,1756498811625023,1756498811899712,1756498811470951,1756498811871758,125,274689,125993,400807,274670,57380,26,1920,1080,yolov5m,offload
254,7621,,1756498811808093,1756498811808218,1756498811900119,1756498812178676,1756498811775281,1756498812147374,125,278557,93411,372093,278535,56850,28,1920,1080,yolov5m,offload
257,7711,,1756498812112245,1756498812112372,1756498812178926,1756498812458203,1756498812080714,1756498812427286,127,279277,67168,346572,279258,57449,26,1920,1080,yolov5m,offload
259,7771,,1756498812315268,1756498812315402,1756498812458606,1756498812736083,1756498812282544,1756498812704419,134,277477,144264,421875,277459,58271,26,1920,1080,yolov5m,offload
262,7861,,1756498812621677,1756498812621803,1756498812736345,1756498813018740,1756498812587491,1756498812987639,126,282395,117627,400148,282378,58278,25,1920,1080,yolov5m,offload
265,7951,,1756498812924997,1756498812925133,1756498813019019,1756498813296820,1756498812892915,1756498813266437,136,277801,95585,373522,277780,57495,28,1920,1080,yolov5m,offload
268,8041,,1756498813227657,1756498813227786,1756498813297090,1756498813577923,1756498813196450,1756498813546287,129,280833,68875,349837,280814,57759,28,1920,1080,yolov5m,offload
270,8101,,1756498813429310,1756498813429437,1756498813578164,1756498813857502,1756498813399834,1756498813825706,127,279338,146407,425872,279319,57274,26,1920,1080,yolov5m,offload
273,8191,,1756498813731351,1756498813731475,1756498813857765,1756498814133471,1756498813702462,1756498814101853,124,275706,123561,399391,275688,57851,24,1920,1080,yolov5m,offload
276,8281,,1756498814033198,1756498814033325,1756498814133744,1756498814412631,1756498814007161,1756498814380557,127,278887,94382,373396,278867,57840,27,1920,1080,yolov5m,offload
279,8371,,1756498814342293,1756498814342419,1756498814412894,1756498814692529,1756498814312755,1756498814660473,126,279635,67957,347718,279615,57954,26,1920,1080,yolov5m,offload
281,8431,,1756498814541792,1756498814541917,1756498814692781,1756498814967874,1756498814515718,1756498814935887,125,275093,144951,420169,275075,58621,25,1920,1080,yolov5m,offload
284,8521,,1756498814845833,1756498814845964,1756498814968177,1756498815247519,1756498814819876,1756498815216799,131,279342,117450,396923,279325,58134,23,1920,1080,yolov5m,offload
287,8611,,1756498815152356,1756498815152484,1756498815247859,1756498815528523,1756498815123149,1756498815496545,128,280664,92604,373396,280641,59296,27,1920,1080,yolov5m,offload
290,8701,,1756498815458296,1756498815458423,1756498815528765,1756498815808316,1756498815428699,1756498815776346,127,279551,67969,347647,279533,59790,27,1920,1080,yolov5m,offload
292,8761,,1756498815660891,1756498815661021,1756498815808671,1756498816083506,1756498815631689,1756498816051425,130,274835,144771,419736,274818,59018,23,1920,1080,yolov5m,offload
295,8851,,1756498815962018,1756498815962144,1756498816083763,1756498816360318,1756498815935736,1756498816328701,126,276555,116284,392965,276539,58644,21,1920,1080,yolov5m,offload
298,8941,,1756498816269110,1756498816269241,1756498816360672,1756498816635950,1756498816239922,1756498816604023,131,275278,88692,364101,275259,57486,25,1920,1080,yolov5m,offload
301,9031,,1756498816573894,1756498816574018,1756498816636193,1756498816920833,1756498816543558,1756498816888822,124,284640,60500,345264,284622,57166,22,1920,1080,yolov5m,offload
303,9091,,1756498816776974,1756498816777104,1756498816921119,1756498817198110,1756498816745451,1756498817165996,130,276991,143424,420545,276973,58122,23,1920,1080,yolov5m,offload
306,9181,,1756498817079276,1756498817079404,1756498817198641,1756498817475676,1756498817050247,1756498817444128,128,277035,116718,393881,277016,57639,26,1920,1080,yolov5m,offload
309,9271,,1756498817388687,1756498817388811,1756498817475922,1756498817752256,1756498817355331,1756498817722311,124,276334,90522,366980,276316,58000,26,1920,1080,yolov5m,offload
312,9361,,1756498817689368,1756498817689497,1756498817752558,1756498818032686,1756498817658370,1756498818000672,129,280128,62045,342302,280105,58193,32,1920,1080,yolov5m,offload
314,9421,,1756498817889667,1756498817889793,1756498818032953,1756498818310431,1756498817860461,1756498818278411,126,277478,140346,417950,277460,57631,24,1920,1080,yolov5m,offload
317,9511,,1756498818194368,1756498818194496,1756498818310671,1756498818587034,1756498818165116,1756498818554999,128,276363,113392,389883,276345,57983,24,1920,1080,yolov5m,offload
320,9601,,1756498818499298,1756498818499427,1756498818587305,1756498818865019,1756498818469830,1756498818834871,129,277714,87198,365041,277696,57327,26,1920,1080,yolov5m,offload
323,9691,,1756498818803286,1756498818803414,1756498818865267,1756498819142846,1756498818773951,1756498819110783,128,277579,59125,336832,277562,58099,25,1920,1080,yolov5m,offload
325,9751,,1756498819006988,1756498819007121,1756498819143288,1756498819416998,1756498818977279,1756498819384893,133,273710,133771,407614,273693,57555,22,1920,1080,yolov5m,offload
328,9841,,1756498819311365,1756498819311493,1756498819417482,1756498819693264,1756498819281993,1756498819661267,128,275782,103364,379274,275766,57781,20,1920,1080,yolov5m,offload
331,9931,,1756498819615532,1756498819615656,1756498819693508,1756498819969879,1756498819586312,1756498819937829,124,276371,75022,351517,276351,56934,25,1920,1080,yolov5m,offload
333,9991,,1756498819817637,1756498819817762,1756498819970127,1756498820247652,1756498819788449,1756498820228759,125,277525,162660,440310,277506,56090,25,1920,1080,yolov5m,offload
336,10081,,1756498820122368,1756498820122492,1756498820247885,1756498820528985,1756498820093280,1756498820497556,124,281100,123052,404276,281083,56594,21,1920,1080,yolov5m,offload
339,10171,,1756498820428195,1756498820428318,1756498820529225,1756498820803858,1756498820398260,1756498820772846,123,274633,99830,374586,274605,56051,22,1920,1080,yolov5m,offload
342,10261,,1756498820733134,1756498820733263,1756498820804149,1756498821079303,1756498820701423,1756498821048642,129,275154,71936,347219,275137,56862,21,1920,1080,yolov5m,offload
344,10321,,1756498820939109,1756498820939233,1756498821079759,1756498821358612,1756498820904280,1756498821326600,124,278853,143343,422320,278833,57253,30,1920,1080,yolov5m,offload
347,10411,,1756498821239319,1756498821239443,1756498821358912,1756498821635313,1756498821210057,1756498821603204,124,276401,116622,393147,276383,57334,26,1920,1080,yolov5m,offload
350,10501,,1756498821544904,1756498821545032,1756498821635549,1756498821912765,1756498821515059,1756498821881394,128,277216,88991,366335,277195,58209,27,1920,1080,yolov5m,offload
353,10591,,1756498821847501,1756498821847633,1756498821913025,1756498822190933,1756498821818444,1756498822158950,132,277908,62466,340506,277888,59327,30,1920,1080,yolov5m,offload
355,10651,,1756498822049598,1756498822049728,1756498822191193,1756498822466498,1756498822020553,1756498822434610,130,275305,138622,414057,275286,59941,25,1920,1080,yolov5m,offload
358,10741,,1756498822355069,1756498822355203,1756498822466812,1756498822745136,1756498822324398,1756498822713482,134,278324,110626,389084,278304,59917,26,1920,1080,yolov5m,offload
361,10831,,1756498822659375,1756498822659505,1756498822745392,1756498823022223,1756498822630034,1756498822990249,130,276831,83254,360215,276804,59069,27,1920,1080,yolov5m,offload
364,10921,,1756498822964262,1756498822964390,1756498823022439,1756498823307418,1756498822933403,1756498823275352,128,284979,56842,341949,284956,59382,34,1920,1080,yolov5m,offload
366,10981,,1756498823166471,1756498823166595,1756498823307748,1756498823585213,1756498823135694,1756498823553277,124,277465,139994,417583,277444,58965,33,1920,1080,yolov5m,offload
369,11071,,1756498823469045,1756498823469174,1756498823585474,1756498823865286,1756498823438528,1756498823833313,129,279812,114844,394785,279791,59098,31,1920,1080,yolov5m,offload
372,11161,,1756498823774618,1756498823774743,1756498823865636,1756498824140331,1756498823743706,1756498824108200,125,274695,89674,364494,274677,58239,20,1920,1080,yolov5m,offload
375,11251,,1756498824076445,1756498824076568,1756498824140653,1756498824424605,1756498824047260,1756498824392478,123,283952,61143,345218,283933,58201,23,1920,1080,yolov5m,offload
377,11311,,1756498824279316,1756498824279438,1756498824425072,1756498824700520,1756498824249364,1756498824669755,122,275448,144821,420391,275429,58506,24,1920,1080,yolov5m,offload
380,11401,,1756498824584373,1756498824584499,1756498824700806,1756498824979805,1756498824554909,1756498824949903,126,278999,115869,394994,278980,58844,25,1920,1080,yolov5m,offload
383,11491,,1756498824884329,1756498824884455,1756498824980100,1756498825258187,1756498824858189,1756498825226108,126,278087,89706,367919,278068,60555,26,1920,1080,yolov5m,offload
386,11581,,1756498825193812,1756498825193942,1756498825258453,1756498825538965,1756498825163812,1756498825508463,130,280512,64009,344651,280491,60155,32,1920,1080,yolov5m,offload
388,11641,,1756498825398033,1756498825398158,1756498825539243,1756498825816761,1756498825365557,1756498825784675,125,277518,141475,419118,277499,59587,28,1920,1080,yolov5m,offload
391,11731,,1756498825702709,1756498825702823,1756498825817025,1756498826092020,1756498825670928,1756498826059994,114,274995,113957,389066,274980,57436,19,1920,1080,yolov5m,offload
394,11821,,1756498826000434,1756498826000556,1756498826092276,1756498826369003,1756498825974121,1756498826336862,122,276727,85892,362741,276709,57993,24,1920,1080,yolov5m,offload
397,11911,,1756498826308379,1756498826308502,1756498826369226,1756498826651267,1756498826278909,1756498826619052,123,282041,57979,340143,282023,57750,24,1920,1080,yolov5m,offload
399,11971,,1756498826507183,1756498826507307,1756498826651644,1756498826928776,1756498826480341,1756498826896531,124,277132,138934,416190,277115,57405,21,1920,1080,yolov5m,offload
402,12061,,1756498826811375,1756498826811507,1756498826929039,1756498827206490,1756498826784458,1756498827174318,132,277451,112277,389860,277432,57617,22,1920,1080,yolov5m,offload
405,12151,,1756498827119158,1756498827119282,1756498827206779,1756498827482078,1756498827089717,1756498827449890,124,275299,84750,360173,275280,58092,24,1920,1080,yolov5m,offload
408,12241,,1756498827423870,1756498827423994,1756498827482302,1756498827757179,1756498827393295,1756498827725267,124,274877,56971,331972,274859,58506,24,1920,1080,yolov5m,offload
410,12301,,1756498827626935,1756498827627060,1756498827757477,1756498828031559,1756498827597039,1756498827999348,125,274082,128102,402309,274065,57720,21,1920,1080,yolov5m,offload
413,12391,,1756498827932007,1756498827932134,1756498828031799,1756498828307040,1756498827901732,1756498828274975,127,275241,97875,373243,275223,56954,21,1920,1080,yolov5m,offload
416,12481,,1756498828234930,1756498828235055,1756498828307297,1756498828584492,1756498828204963,1756498828552517,125,277195,70234,347554,277124,57337,17,1920,1080,yolov5m,offload
418,12541,,1756498828438380,1756498828438496,1756498828584761,1756498828859744,1756498828408137,1756498828827635,116,274983,144399,419498,274967,57125,18,1920,1080,yolov5m,offload
421,12631,,1756498828742304,1756498828742422,1756498828860003,1756498829134491,1756498828712980,1756498829102367,118,274488,114781,389387,274470,56919,22,1920,1080,yolov5m,offload
424,12721,,1756498829049486,1756498829049608,1756498829135011,1756498829409594,1756498829017087,1756498829377538,122,274583,85746,360451,274567,57090,20,1920,1080,yolov5m,offload
426,12781,,1756498829248631,1756498829248752,1756498829410218,1756498829688282,1756498829219524,1756498829657019,121,278064,159310,437495,278048,57237,20,1920,1080,yolov5m,offload
429,12871,,1756498829561294,1756498829561413,1756498829688586,1756498829967067,1756498829524997,1756498829935270,119,278481,131673,410273,278465,57413,19,1920,1080,yolov5m,offload
432,12961,,1756498829859077,1756498829859201,1756498829967321,1756498830247715,1756498829828471,1756498830215830,124,280394,106841,387359,280375,57679,22,1920,1080,yolov5m,offload
435,13051,,1756498830162905,1756498830163023,1756498830247952,1756498830522249,1756498830132549,1756498830490192,118,274297,83228,357643,274281,57697,21,1920,1080,yolov5m,offload
437,13111,,1756498830365941,1756498830366061,1756498830522676,1756498830798238,1756498830336006,1756498830766205,120,275562,154517,430199,275544,57604,23,1920,1080,yolov5m,offload
440,13201,,1756498830668922,1756498830669052,1756498830798512,1756498831072872,1756498830639679,1756498831041223,130,274360,127054,401544,274340,57416,26,1920,1080,yolov5m,offload
443,13291,,1756498830971960,1756498830972086,1756498831073173,1756498831353769,1756498830942611,1756498831322506,126,280596,99173,379895,280575,57572,28,1920,1080,yolov5m,offload
446,13381,,1756498831276532,1756498831276655,1756498831354133,1756498831633399,1756498831246916,1756498831601410,123,279266,75105,354494,279244,58300,28,1920,1080,yolov5m,offload
448,13441,,1756498831480083,1756498831480206,1756498831633684,1756498831910346,1756498831449917,1756498831883979,123,276662,157277,434062,276644,59342,25,1920,1080,yolov5m,offload
451,13531,,1756498831781840,1756498831781964,1756498831910622,1756498832192901,1756498831752569,1756498832161173,124,282279,126201,408604,282261,58169,24,1920,1080,yolov5m,offload
454,13621,,1756498832085619,1756498832085739,1756498832193141,1756498832469861,1756498832056248,1756498832437890,120,276720,104802,381642,276702,57864,23,1920,1080,yolov5m,offload
457,13711,,1756498832390900,1756498832391023,1756498832470322,1756498832746602,1756498832360577,1756498832716657,123,276280,79677,356080,276261,57633,24,1920,1080,yolov5m,offload
459,13771,,1756498832594502,1756498832594621,1756498832746909,1756498833022585,1756498832564009,1756498832990819,119,275676,151015,426810,275659,57209,20,1920,1080,yolov5m,offload
462,13861,,1756498832898539,1756498832898656,1756498833022881,1756498833295402,1756498832869069,1756498833263078,117,272521,121371,394009,272505,57407,20,1920,1080,yolov5m,offload
465,13951,,1756498833202616,1756498833202736,1756498833295643,1756498833571265,1756498833173298,1756498833539002,120,275622,89962,365704,275606,58255,20,1920,1080,yolov5m,offload
