sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
608,18241,,1756491898190948,,,,1756491898214333,1756491900042892,0,0,45716,1828559,1782843,59320,25,1920,1080,yolov5s,local
617,18511,,1756491900002114,,,,1756491900025332,1756491901841000,0,0,30092,1815668,1785576,58341,20,1920,1080,yolov5s,local
625,18751,,1756491901613250,,,,1756491901636557,1756491903652627,0,0,221274,2016070,1794796,60465,29,1920,1080,yolov5s,local
634,19021,,1756491903425133,,,,1756491903448733,1756491905467031,0,0,232662,2018298,1785636,57842,17,1920,1080,yolov5s,local
643,19291,,1756491905238529,,,,1756491905262067,1756491907260268,0,0,199837,1998201,1798364,59218,20,1920,1080,yolov5s,local
652,19561,,1756491907050214,,,,1756491907073698,1756491909089432,0,0,221915,2015734,1793819,60715,19,1920,1080,yolov5s,local
661,19831,,1756491908862250,,,,1756491908885803,1756491910844309,0,0,159985,1958506,1798521,59147,21,1920,1080,yolov5s,local
670,20101,,1756491910674376,,,,1756491910698041,1756491912687490,0,0,205122,1989449,1784327,57892,16,1920,1080,yolov5s,local
679,20371,,1756491912489156,,,,1756491912509573,1756491914380825,0,0,80384,1871252,1790868,57544,18,1920,1080,yolov5s,local
688,20641,,1756491914299175,,,,1756491914320553,1756491916170228,0,0,57288,1849675,1792387,58850,19,1920,1080,yolov5s,local
697,20911,,1756491916108294,,,,1756491916131209,1756491917953273,0,0,39293,1822064,1782771,57483,11,1920,1080,yolov5s,local
706,21181,,1756491917920075,,,,1756491917942770,1756491919744625,0,0,14896,1801855,1786959,59914,20,1920,1080,yolov5s,local
714,21421,,1756491919530230,,,,1756491919553859,1756491921571507,0,0,227115,2017648,1790533,59163,20,1920,1080,yolov5s,local
723,21691,,1756491921343322,,,,1756491921366965,1756491923384694,0,0,221652,2017729,1796077,58049,20,1920,1080,yolov5s,local
732,21961,,1756491923156949,,,,1756491923180860,1756491925180570,0,0,210578,1999710,1789132,57261,15,1920,1080,yolov5s,local
741,22231,,1756491924968268,,,,1756491924992121,1756491926908322,0,0,126389,1916201,1789812,57591,15,1920,1080,yolov5s,local
750,22501,,1756491926783682,,,,1756491926805803,1756491928701406,0,0,105332,1895603,1790271,57987,17,1920,1080,yolov5s,local
759,22771,,1756491928594611,,,,1756491928618002,1756491930505546,0,0,106290,1887544,1781254,55985,11,1920,1080,yolov5s,local
768,23041,,1756491930415074,,,,1756491930432697,1756491932285657,0,0,47451,1852960,1805509,57310,15,1920,1080,yolov5s,local
777,23311,,1756491932223877,,,,1756491932247033,1756491934088138,0,0,38835,1841105,1802270,57578,15,1920,1080,yolov5s,local
786,23581,,1756491934036614,,,,1756491934059923,1756491935881850,0,0,34396,1821927,1787531,56851,14,1920,1080,yolov5s,local
794,23821,,1756491935646812,,,,1756491935670630,1756491937688026,0,0,224919,2017396,1792477,56602,12,1920,1080,yolov5s,local
803,24091,,1756491937459393,,,,1756491937483178,1756491939499191,0,0,220643,2016013,1795370,56548,11,1920,1080,yolov5s,local
812,24361,,1756491939271792,,,,1756491939295543,1756491941258849,0,0,173173,1963306,1790133,58361,23,1920,1080,yolov5s,local
821,24631,,1756491941082269,,,,1756491941106253,1756491943102430,0,0,208429,1996177,1787748,57690,16,1920,1080,yolov5s,local
830,24901,,1756491942894669,,,,1756491942918283,1756491944936027,0,0,224061,2017744,1793683,57826,19,1920,1080,yolov5s,local
839,25171,,1756491944707821,,,,1756491944731739,1756491946684960,0,0,160549,1953221,1792672,57224,16,1920,1080,yolov5s,local
848,25441,,1756491946520809,,,,1756491946543824,1756491948528101,0,0,186010,1984277,1798267,57959,21,1920,1080,yolov5s,local
857,25711,,1756491948331784,,,,1756491948355332,1756491950268327,0,0,119661,1912995,1793334,57164,20,1920,1080,yolov5s,local
866,25981,,1756491950144744,,,,1756491950168205,1756491952018559,0,0,54673,1850354,1795681,58810,23,1920,1080,yolov5s,local
875,26251,,1756491951953260,,,,1756491951980316,1756491953819755,0,0,38577,1839439,1800862,56695,16,1920,1080,yolov5s,local
884,26521,,1756491953770029,,,,1756491953793261,1756491955620242,0,0,26862,1826981,1800119,56765,19,1920,1080,yolov5s,local
893,26791,,1756491955581465,,,,1756491955605444,1756491957426904,0,0,15469,1821460,1805991,56449,14,1920,1080,yolov5s,local
901,27031,,1756491957193899,,,,1756491957217931,1756491959235323,0,0,223586,2017392,1793806,56690,16,1920,1080,yolov5s,local
910,27301,,1756491959005824,,,,1756491959029537,1756491961025905,0,0,195171,1996368,1801197,56268,16,1920,1080,yolov5s,local
919,27571,,1756491960819136,,,,1756491960842941,1756491962865955,0,0,219463,2023014,1803551,57455,22,1920,1080,yolov5s,local
928,27841,,1756491962633500,,,,1756491962657018,1756491964673218,0,0,220115,2016200,1796085,58421,26,1920,1080,yolov5s,local
937,28111,,1756491964447565,,,,1756491964468458,1756491966448537,0,0,188803,1980079,1791276,58219,14,1920,1080,yolov5s,local
946,28381,,1756491966258280,,,,1756491966282200,1756491968214750,0,0,136150,1932550,1796400,58557,26,1920,1080,yolov5s,local
955,28651,,1756491968071733,,,,1756491968095807,1756491970014953,0,0,115909,1919146,1803237,57617,19,1920,1080,yolov5s,local
964,28921,,1756491969883155,,,,1756491969910256,1756491971876543,0,0,157405,1966287,1808882,57201,18,1920,1080,yolov5s,local
973,29191,,1756491971697423,,,,1756491971721467,1756491973719023,0,0,198329,1997556,1799227,55949,15,1920,1080,yolov5s,local
982,29461,,1756491973510720,,,,1756491973534902,1756491975429261,0,0,91693,1894359,1802666,55747,15,1920,1080,yolov5s,local
991,29731,,1756491975324779,,,,1756491975348052,1756491977236323,0,0,81641,1888271,1806630,56599,18,1920,1080,yolov5s,local
1000,1,,1756491977135553,,,,1756491977159500,1756491979146446,0,0,182386,1986946,1804560,129971,26,1920,1080,yolov5s,local
1009,271,,1756491978947201,,,,1756491978971374,1756491980887061,0,0,116837,1915687,1798850,60144,24,1920,1080,yolov5s,local
1018,541,,1756491980758484,,,,1756491980782300,1756491982730449,0,0,147530,1948149,1800619,59086,22,1920,1080,yolov5s,local
1027,811,,1756491982571665,,,,1756491982594797,1756491984443122,0,0,44177,1848325,1804148,59928,23,1920,1080,yolov5s,local
1036,1081,,1756491984383522,,,,1756491984407699,1756491986242003,0,0,36351,1834304,1797953,57664,14,1920,1080,yolov5s,local
1045,1351,,1756491986196237,,,,1756491986220299,1756491988045762,0,0,22007,1825463,1803456,58443,18,1920,1080,yolov5s,local
1054,1621,,1756491988005362,,,,1756491988032656,1756491989836646,0,0,17193,1803990,1786797,58347,11,1920,1080,yolov5s,local
1062,1861,,1756491989620223,,,,1756491989643761,1756491991659999,0,0,205492,2016238,1810746,60742,18,1920,1080,yolov5s,local
1071,2131,,1756491991431650,,,,1756491991455900,1756491993470407,0,0,205769,2014507,1808738,61219,22,1920,1080,yolov5s,local
1080,2401,,1756491993244119,,,,1756491993266776,1756491995255983,0,0,190557,1989207,1798650,63501,25,1920,1080,yolov5s,local
1089,2671,,1756491995058014,,,,1756491995082017,1756491997067436,0,0,190679,1985419,1794740,61861,25,1920,1080,yolov5s,local
1098,2941,,1756491996870715,,,,1756491996895100,1756491998909792,0,0,208847,2014692,1805845,58795,22,1920,1080,yolov5s,local
1107,3211,,1756491998682326,,,,1756491998706551,1756492000722252,0,0,209318,2015701,1806383,59962,25,1920,1080,yolov5s,local
1116,3481,,1756492000497017,,,,1756492000518564,1756492002538570,0,0,235707,2020006,1784299,58927,16,1920,1080,yolov5s,local
1125,3751,,1756492002309634,,,,1756492002333948,1756492004338248,0,0,205333,2004300,1798967,58055,14,1920,1080,yolov5s,local
1134,4021,,1756492004124571,,,,1756492004147247,1756492006078189,0,0,136562,1930942,1794380,57928,14,1920,1080,yolov5s,local
1143,4291,,1756492005936098,,,,1756492005958437,1756492007921295,0,0,172225,1962858,1790633,58329,14,1920,1080,yolov5s,local
1152,4561,,1756492007751624,,,,1756492007770629,1756492009642259,0,0,62751,1871630,1808879,57263,9,1920,1080,yolov5s,local
1161,4831,,1756492009560204,,,,1756492009582257,1756492011505304,0,0,119225,1923047,1803822,58193,11,1920,1080,yolov5s,local
1170,5101,,1756492011371509,,,,1756492011395717,1756492013249383,0,0,49537,1853666,1804129,61128,15,1920,1080,yolov5s,local
1179,5371,,1756492013183501,,,,1756492013207743,1756492015048905,0,0,40697,1841162,1800465,58825,16,1920,1080,yolov5s,local
1188,5641,,1756492014996273,,,,1756492015019747,1756492016852646,0,0,29530,1832899,1803369,57380,17,1920,1080,yolov5s,local
1197,5911,,1756492016807837,,,,1756492016831336,1756492018664918,0,0,21448,1833582,1812134,58114,18,1920,1080,yolov5s,local
1206,6181,,1756492018618916,,,,1756492018643368,1756492020467075,0,0,21852,1823707,1801855,58367,23,1920,1080,yolov5s,local
1215,6451,,1756492020434222,,,,1756492020455476,1756492022275323,0,0,15144,1819847,1804703,57090,16,1920,1080,yolov5s,local
1223,6691,,1756492022042358,,,,1756492022066852,1756492024084957,0,0,216474,2018105,1801631,56902,15,1920,1080,yolov5s,local
1232,6961,,1756492023856350,,,,1756492023880876,1756492025895090,0,0,213935,2014214,1800279,58071,20,1920,1080,yolov5s,local
1241,7231,,1756492025665999,,,,1756492025690324,1756492027708310,0,0,212384,2017986,1805602,56657,15,1920,1080,yolov5s,local
1250,7501,,1756492027478789,,,,1756492027503015,1756492029521128,0,0,219503,2018113,1798610,57200,16,1920,1080,yolov5s,local
1259,7771,,1756492029291815,,,,1756492029316118,1756492031333363,0,0,212275,2017245,1804970,58271,21,1920,1080,yolov5s,local
1268,8041,,1756492031103586,,,,1756492031128103,1756492033113498,0,0,186130,1985395,1799265,57759,17,1920,1080,yolov5s,local
1277,8311,,1756492032917494,,,,1756492032942187,1756492034895123,0,0,148535,1952936,1804401,57825,19,1920,1080,yolov5s,local
1286,8581,,1756492034731430,,,,1756492034756026,1756492036773054,0,0,223890,2017028,1793138,58803,19,1920,1080,yolov5s,local
1295,8851,,1756492036546504,,,,1756492036567454,1756492038540626,0,0,163510,1973172,1809662,58644,16,1920,1080,yolov5s,local
1304,9121,,1756492038357789,,,,1756492038380293,1756492040382670,0,0,202809,2002377,1799568,58141,18,1920,1080,yolov5s,local
1313,9391,,1756492040168980,,,,1756492040193377,1756492042123544,0,0,128647,1930167,1801520,57824,19,1920,1080,yolov5s,local
1322,9661,,1756492041981367,,,,1756492042005904,1756492043971690,0,0,132542,1965786,1833244,57509,22,1920,1080,yolov5s,local
1331,9931,,1756492043790796,,,,1756492043818170,1756492045812839,0,0,195577,1994669,1799092,56934,18,1920,1080,yolov5s,local
1340,10201,,1756492045608019,,,,1756492045631925,1756492047525221,0,0,98701,1893296,1794595,56082,13,1920,1080,yolov5s,local
1349,10471,,1756492047487637,,,,1756492047443668,1756492049323046,0,0,84681,1879378,1794697,57937,14,1920,1080,yolov5s,local
1358,10741,,1756492049241933,,,,1756492049254695,1756492051128608,0,0,69644,1873913,1804269,59917,25,1920,1080,yolov5s,local
1367,11011,,1756492051044531,,,,1756492051065638,1756492053055343,0,0,192372,1989705,1797333,59416,18,1920,1080,yolov5s,local
1376,11281,,1756492052853766,,,,1756492052877049,1756492054782185,0,0,108933,1905136,1796203,57622,16,1920,1080,yolov5s,local
1384,11521,,1756492054461738,,,,1756492054489589,1756492056519677,0,0,229756,2030088,1800332,60445,30,1920,1080,yolov5s,local
1394,11821,,1756492056482421,,,,1756492056503874,1756492058233921,0,0,23034,1730047,1707013,57993,131,1920,1080,yolov5s,local
1402,12061,,1756492058093666,,,,1756492058113317,1756492059931843,0,0,117270,1818526,1701256,57617,2,1920,1080,yolov5s,local
1410,12301,,1756492059700025,,,,1756492059724600,1756492061682209,0,0,258178,1957609,1699431,57720,2,1920,1080,yolov5s,local
1419,12571,,1756492061508720,,,,1756492061536590,1756492063321280,0,0,95420,1784690,1689270,56780,0,1920,1080,yolov5s,local
1427,12811,,1756492063123391,,,,1756492063147307,1756492065004839,0,0,170679,1857532,1686853,57332,0,1920,1080,yolov5s,local
1436,13081,,1756492064937169,,,,1756492064959592,1756492066774659,0,0,102786,1815067,1712281,57216,2,1920,1080,yolov5s,local
1444,13321,,1756492066549740,,,,1756492066570575,1756492068399097,0,0,147355,1828522,1681167,58021,0,1920,1080,yolov5s,local
1453,13591,,1756492068357797,,,,1756492068382580,1756492070083688,0,0,20400,1701108,1680708,58341,0,1920,1080,yolov5s,local
1461,13831,,1756492069969286,,,,1756492069992703,1756492071806973,0,0,105009,1814270,1709261,57342,2,1920,1080,yolov5s,local
1469,14071,,1756492071577520,,,,1756492071602393,1756492073560806,0,0,256185,1958413,1702228,58328,2,1920,1080,yolov5s,local
1478,14341,,1756492073391193,,,,1756492073415699,1756492075199213,0,0,108902,1783514,1674612,57656,0,1920,1080,yolov5s,local
1486,14581,,1756492075001520,,,,1756492075026373,1756492076846725,0,0,141095,1820352,1679257,58053,0,1920,1080,yolov5s,local
1494,14821,,1756492076613079,,,,1756492076637636,1756492078578425,0,0,263306,1940789,1677483,58086,0,1920,1080,yolov5s,local
