sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
177,5311,,1756500073145813,1756500073145933,1756500073228727,1756500073505936,1756500073103886,1756500073463946,120,277209,82731,360060,277193,59095,18,1920,1080,yolov5m,offload
181,5431,,1756500073415390,1756500073415510,1756500073506168,1756500073785550,1756500073372836,1756500073743611,120,279382,91273,370775,279364,60107,22,1920,1080,yolov5m,offload
185,5551,,1756500073684697,1756500073684807,1756500073785792,1756500074061447,1756500073641913,1756500074020263,110,275655,102585,378350,275636,57783,25,1920,1080,yolov5m,offload
189,5671,,1756500073953701,1756500073953824,1756500074061684,1756500074336921,1756500073911795,1756500074295049,123,275237,107894,383254,275221,57112,19,1920,1080,yolov5m,offload
193,5791,,1756500074222314,1756500074222438,1756500074337209,1756500074615159,1756500074180410,1756500074573365,124,277950,114881,392955,277931,57571,26,1920,1080,yolov5m,offload
198,5941,,1756500074560555,1756500074560672,1756500074615374,1756500074892643,1756500074517563,1756500074856757,117,277269,61808,339194,277245,57828,30,1920,1080,yolov5m,offload
202,6061,,1756500074829662,1756500074829787,1756500074892889,1756500075170445,1756500074786939,1756500075128376,125,277556,63756,341437,277536,58538,30,1920,1080,yolov5m,offload
206,6181,,1756500075100000,1756500075100122,1756500075170717,1756500075448522,1756500075056684,1756500075406759,122,277805,72148,350075,277783,58367,31,1920,1080,yolov5m,offload
210,6301,,1756500075367758,1756500075367876,1756500075448795,1756500075729207,1756500075325541,1756500075687397,118,280412,81326,361856,280393,56887,25,1920,1080,yolov5m,offload
214,6421,,1756500075639763,1756500075639891,1756500075729436,1756500076007417,1756500075595914,1756500075965596,128,277981,91573,369682,277963,56962,25,1920,1080,yolov5m,offload
218,6541,,1756500075903596,1756500075903722,1756500076007689,1756500076284817,1756500075864540,1756500076242999,126,277128,101205,378459,277110,56933,20,1920,1080,yolov5m,offload
222,6661,,1756500076176505,1756500076176627,1756500076285079,1756500076561426,1756500076134431,1756500076524055,122,276347,113155,389624,276329,57000,24,1920,1080,yolov5m,offload
227,6811,,1756500076511740,1756500076511865,1756500076561651,1756500076837428,1756500076471913,1756500076795702,125,275777,47887,323789,275759,57862,24,1920,1080,yolov5m,offload
231,6931,,1756500076782596,1756500076782728,1756500076837657,1756500077112283,1756500076740647,1756500077070499,132,274626,55094,329852,274607,58561,24,1920,1080,yolov5m,offload
235,7051,,1756500077053378,1756500077053506,1756500077112624,1756500077392269,1756500077010339,1756500077350460,128,279645,60348,340121,279625,57219,26,1920,1080,yolov5m,offload
239,7171,,1756500077322532,1756500077322655,1756500077392583,1756500077668146,1756500077279093,1756500077626428,123,275563,71649,347335,275544,56756,23,1920,1080,yolov5m,offload
243,7291,,1756500077592780,1756500077592913,1756500077668391,1756500077946083,1756500077549698,1756500077905405,133,277692,77882,355707,277672,57626,26,1920,1080,yolov5m,offload
247,7411,,1756500077858449,1756500077858571,1756500077946314,1756500078224996,1756500077818576,1756500078183340,122,278682,85960,364764,278664,56978,23,1920,1080,yolov5m,offload
251,7531,,1756500078132669,1756500078132793,1756500078225231,1756500078507767,1756500078087362,1756500078467706,124,282536,97684,380344,282516,57380,26,1920,1080,yolov5m,offload
255,7651,,1756500078404490,1756500078404612,1756500078508058,1756500078787626,1756500078357274,1756500078745831,122,279568,108867,388557,279551,57183,22,1920,1080,yolov5m,offload
259,7771,,1756500078671429,1756500078671562,1756500078787887,1756500079064640,1756500078627592,1756500079023346,133,276753,118868,395754,276733,58271,26,1920,1080,yolov5m,offload
264,7921,,1756500079007686,1756500079007812,1756500079064862,1756500079342273,1756500078965417,1756500079300597,126,277411,57643,335180,277390,58361,29,1920,1080,yolov5m,offload
268,8041,,1756500079277246,1756500079277375,1756500079342617,1756500079617368,1756500079234971,1756500079576516,129,274751,66665,341545,274732,57759,28,1920,1080,yolov5m,offload
272,8161,,1756500079548026,1756500079548153,1756500079617630,1756500079894728,1756500079505216,1756500079853066,127,277098,70625,347850,277080,57817,23,1920,1080,yolov5m,offload
276,8281,,1756500079816970,1756500079817096,1756500079894984,1756500080172795,1756500079774635,1756500080131118,126,277811,78546,356483,277790,57840,27,1920,1080,yolov5m,offload
280,8401,,1756500080085877,1756500080086003,1756500080173036,1756500080453752,1756500080043686,1756500080412788,126,280716,88260,369102,280697,58062,27,1920,1080,yolov5m,offload
284,8521,,1756500080354543,1756500080354674,1756500080454052,1756500080730106,1756500080312289,1756500080689247,131,276054,100773,376958,276037,58134,23,1920,1080,yolov5m,offload
288,8641,,1756500080625409,1756500080625537,1756500080730350,1756500081006813,1756500080582970,1756500080965030,128,276463,105469,382060,276444,59012,27,1920,1080,yolov5m,offload
292,8761,,1756500080894378,1756500080894506,1756500081007106,1756500081283197,1756500080852120,1756500081242725,128,276091,114386,390605,276073,59018,23,1920,1080,yolov5m,offload
296,8881,,1756500081170460,1756500081170591,1756500081283722,1756500081560426,1756500081121903,1756500081519463,131,276704,120725,397560,276686,58951,24,1920,1080,yolov5m,offload
301,9031,,1756500081502796,1756500081502938,1756500081560710,1756500081836529,1756500081459069,1756500081794821,142,275819,59791,335752,275800,57166,22,1920,1080,yolov5m,offload
305,9151,,1756500081772431,1756500081772556,1756500081836836,1756500082114050,1756500081728069,1756500082072178,125,277214,66770,344109,277194,57804,25,1920,1080,yolov5m,offload
309,9271,,1756500082036643,1756500082036769,1756500082114311,1756500082391005,1756500081998183,1756500082349338,126,276694,74335,351155,276675,58000,26,1920,1080,yolov5m,offload
313,9391,,1756500082310137,1756500082310266,1756500082391293,1756500082669004,1756500082267227,1756500082627469,129,277711,82402,360242,277690,57824,28,1920,1080,yolov5m,offload
317,9511,,1756500082579921,1756500082580049,1756500082669259,1756500082944618,1756500082537207,1756500082903118,128,275359,90424,365911,275340,57983,24,1920,1080,yolov5m,offload
321,9631,,1756500082849479,1756500082849608,1756500082944865,1756500083221839,1756500082806658,1756500083180779,129,276974,97018,374121,276954,58255,29,1920,1080,yolov5m,offload
325,9751,,1756500083116899,1756500083117032,1756500083222271,1756500083502874,1756500083075200,1756500083461091,133,280603,105155,385891,280585,57555,22,1920,1080,yolov5m,offload
329,9871,,1756500083386675,1756500083386804,1756500083503162,1756500083779495,1756500083344647,1756500083737685,129,276333,116576,393038,276317,57654,20,1920,1080,yolov5m,offload
334,10021,,1756500083723861,1756500083723987,1756500083779724,1756500084058358,1756500083681710,1756500084016582,126,278634,56112,334872,278616,56365,21,1920,1080,yolov5m,offload
338,10141,,1756500083991186,1756500083991311,1756500084058594,1756500084334298,1756500083952047,1756500084292503,125,275704,64627,340456,275687,56870,21,1920,1080,yolov5m,offload
